,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,individual importance,total importance,individual std,total std
98,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,,,,,,,,1.0021477275124549e-05,0.5838142677191435,1.1169606955152642e-06,0.00017447385839356724
513,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,,,,,,9.939727099566876e-06,0.5898946148632995,2.1507526664430192e-06,0.00018332254507354197
250,sett_cutoff,sett_model,sett_preprocess_age,sett_scale,,,,,,,9.933133114586687e-06,0.02434078155617192,1.545831735342002e-06,7.9999505577955e-05
800,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,,9.88661891722192e-06,0.7450504455235207,1.8482540979665395e-06,0.00022018125577151238
371,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,,,,,,,9.833655940852013e-06,0.5852576681387478,1.824238822914245e-06,0.0001830372964487416
630,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,9.747324743108648e-06,0.0823973514114074,1.4062043574420602e-06,0.0001244325793613428
798,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,9.681987083255603e-06,0.5907424406405004,1.5473280551741057e-06,0.00016588264284186138
654,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_scale,,,,,9.670020153521435e-06,0.6300923897121072,1.3333040392961337e-06,0.0002518884060287638
635,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,9.548938520068814e-06,0.7430214456549764,3.0383403527960416e-06,0.0002481351775134677
838,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,9.499635402665459e-06,0.7472913080552553,2.775584861643935e-06,0.0002373176044675642
808,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,9.467760134572846e-06,0.010255791806780813,1.902155645355813e-06,5.950152591768543e-05
316,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,,,,,,,9.340784318224884e-06,0.588003295975812,1.3386494294970517e-06,0.00019390876994963515
745,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,,,9.307032082622594e-06,0.6453766558569538,1.8433779757410529e-06,0.00023965484062282195
292,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_income,sett_scale,,,,,,,9.124860947252746e-06,0.0037219432453799747,2.6896013706846116e-06,6.273530388254498e-05
310,sett_encode_categorical,sett_model,sett_scale,sett_stratify_split,,,,,,,9.122832445043885e-06,0.08125606158495624,1.3501461794553587e-06,0.00011504757337881811
714,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_scale,,,,,9.119984316274822e-06,0.6355155345714352,1.284005227785812e-06,0.0002723060398800952
396,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_age,,,,,,9.080534990543939e-06,0.025666592647152292,1.6067289651415195e-06,9.413155885066892e-05
280,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,,,,,,,9.077355584369435e-06,0.5853293603316942,1.714972490935315e-06,0.00017517794927878507
844,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,9.053758468710631e-06,0.7471366722563266,1.2374918557543292e-06,0.0002625745899706474
152,sett_exclude_subgroups,sett_preprocess_income,sett_scale,,,,,,,,8.939004546325732e-06,0.0035633883596718026,2.0904542491573547e-06,6.21418023060988e-05
652,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,8.936915117191318e-06,0.6260087830127877,1.530418863221472e-06,0.00025378810344974006
949,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,8.80068123768436e-06,0.7645310117530553,1.629624365831671e-06,0.00022764043263591907
899,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,8.781367444358278e-06,0.9169692502540713,2.169478521039471e-06,0.0003349163119431653
704,sett_cutoff,sett_encode_categorical,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,8.705657317577046e-06,0.17058312413455307,2.2401082886407092e-06,0.00015669671897605212
565,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,8.68984996098172e-06,0.082448565829263,1.926267511257177e-06,0.000126214825546366
615,sett_exclude_features,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,8.664775954692722e-06,0.08364494804473925,2.937274282420454e-06,0.00012031458675251151
384,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,,8.610026444949772e-06,0.0812331461154432,2.789415267032004e-06,0.00012009261653582656
763,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,8.560042419082186e-06,0.5937588491453443,1.331079552894593e-06,0.0002022385390249357
376,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,,8.502180453792406e-06,0.5862569216442,2.0578538322384627e-06,0.00019073033315558505
474,sett_cutoff,sett_exclude_features,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,8.49942341053265e-06,0.1667656958481744,2.277235153694674e-06,0.00016923534575502146
262,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,,,,,,,8.467928958845264e-06,0.003285713507831433,1.7920390937668666e-06,3.994591046686707e-05
221,sett_cutoff,sett_exclude_features,sett_preprocess_income,sett_scale,,,,,,,8.397930030103776e-06,0.027424195721615606,2.0954903662019044e-06,0.00011025367772416802
807,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,8.389083125392736e-06,0.7472482947089127,1.8066104190176968e-06,0.0002730699953336785
357,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_scale,,,,,,,8.349675803755773e-06,0.5890080194137927,2.1407837858983566e-06,0.00019997879764362423
735,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,8.342574051660242e-06,0.9093450023475746,2.277568493340074e-06,0.00033973954534251906
796,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,8.30744159776392e-06,0.09325589307663272,1.4873108987547124e-06,0.00011640825388094844
327,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,sett_scale,,,,,,,8.21404182929186e-06,0.005880003206082805,1.6345321671458234e-06,7.441690292122145e-05
571,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_scale,sett_stratify_split,,,,,,8.209485057526579e-06,0.7432723993951316,1.3244087784286845e-06,0.0002533620956590144
523,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,sett_scale,,,,,,8.140036540258293e-06,0.006089095930847702,2.0998664324752975e-06,7.34557965736642e-05
676,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,,,,,8.094556289795618e-06,0.6242109581994361,1.4566274561303298e-06,0.00021568759872308266
516,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,,,,,,8.090350720223505e-06,0.005219241843123395,1.235157137416798e-06,5.2998530435144826e-05
271,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_income,,,,,,,8.048238273246797e-06,0.006132082384275801,1.2534983401314606e-06,5.09956046720777e-05
767,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,,,,,8.03082539290543e-06,0.5902427372099635,1.1036482279817839e-06,0.0001817060960617132
267,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_preprocess_income,,,,,,,7.9769393866142e-06,0.5852423648725309,1.3428386221098623e-06,0.00017337452177697857
854,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_scale,,,,7.947176989797176e-06,0.6365838171465433,1.8450747737649533e-06,0.00028077807874761593
299,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,,,,,,,7.859050041668797e-06,0.5829988799593453,1.5997362779800039e-06,0.00015707362948963244
624,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,7.815165918914903e-06,0.7427101235485185,9.178293088023195e-07,0.000273260009063818
649,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,sett_scale,,,,,7.79960445698475e-06,0.0304171416484388,2.0105806302294008e-06,0.00011435329986385627
368,sett_exclude_subgroups,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,,7.78378495703814e-06,0.07975924747161751,7.536765264272329e-07,0.00012382326381276459
520,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,,,,,,7.776210865142338e-06,0.0034605297175248615,9.98526523585498e-07,4.1208822002164784e-05
121,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,,,,,,,,7.772624553157448e-06,0.002237603350312629,1.100637546430308e-06,2.4980777845463243e-05
348,sett_exclude_features,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,,7.756091695982589e-06,0.08081831259307341,1.5420154197352713e-06,0.0001253083416617275
415,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,,,,,,7.72756282002229e-06,0.024182683608873313,1.3614327366387672e-06,6.981010645871158e-05
387,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,,,,,,7.711250922413069e-06,0.024153670562928088,1.506593736386722e-06,8.657327170810171e-05
638,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,,,,,7.63331857786565e-06,0.6250702296934794,1.1569189103888708e-06,0.00023862534617355555
282,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,,,,,,,7.61946384512966e-06,0.5853751616991336,1.98479068194013e-06,0.00016659355091835587
186,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_scale,,,,,,,7.596500322826026e-06,0.0229326402652062,1.1584670818645656e-06,7.901117461540904e-05
672,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,7.578663874594317e-06,0.6240777027719415,1.4156319959631734e-06,0.00022939737033612426
244,sett_cutoff,sett_fairness_grouping,sett_preprocess_age,sett_scale,,,,,,,7.570508363657394e-06,0.6180989768759937,1.3451131927680455e-06,0.00024715464585083427
812,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,7.5211526209261185e-06,0.08284925829546726,1.9586132539184025e-06,0.0001260902074841671
149,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,,,,,,,,7.5132046045719544e-06,0.0013105844143512849,1.385344157653402e-06,3.15971717910432e-05
950,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,7.497313084033604e-06,0.7481791603799941,2.0108333763995923e-06,0.00023556093440647876
765,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_scale,,,,,7.410632188400486e-06,0.5990937214517347,1.1564413180133971e-06,0.0002175861750378761
834,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,7.405673156347368e-06,0.6002689329770761,1.7005997853205942e-06,0.00019894679642514285
182,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,,,,,,,7.40294350805267e-06,0.6194474657233119,1.3289053146179204e-06,0.00023825384428094036
36,sett_exclude_subgroups,sett_preprocess_age,,,,,,,,,7.372205184093164e-06,0.0003910472802869567,1.9670476025108384e-06,1.249867080041242e-05
956,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,7.371663598221489e-06,0.7480237115580498,2.0479546778719043e-06,0.0002656428631074553
409,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_scale,,,,,,7.2811195546812746e-06,0.6219300553920928,1.264872857733635e-06,0.00024936164692858544
797,sett_encode_categorical,sett_exclude_features,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,7.264824779775574e-06,0.08409066071510848,1.9872955009212896e-06,0.00011798584593458653
341,sett_exclude_features,sett_model,sett_preprocess_age,sett_scale,,,,,,,7.2313859695684135e-06,0.005555866780571117,1.7731942582969722e-06,3.784953311757936e-05
572,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,7.226482312000936e-06,0.5865446380403485,2.1833487742693777e-06,0.00018700816089903816
748,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,7.210436725762308e-06,0.6295176659109709,1.445014991258744e-06,0.0002485032112932193
541,sett_encode_categorical,sett_exclude_features,sett_model,sett_scale,sett_stratify_split,,,,,,7.203384866500387e-06,0.08577377494770216,1.31810505943932e-06,0.0001224246259859858
611,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,7.191901411492576e-06,0.011393732463807975,1.6942548053603431e-06,6.990598687785884e-05
609,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,7.1710714010737975e-06,0.7423913511788757,1.3808096071163184e-06,0.0002662570813504117
883,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,,,,7.15502753215691e-06,0.629759737762847,1.3203126725993818e-06,0.0002273189801610354
730,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,,,7.077224356857423e-06,0.6473241265721525,1.0773334502292487e-06,0.00023597726180028537
683,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_scale,,,,,7.073058644823196e-06,0.027238585007748103,1.2875936767905796e-06,7.077037858456597e-05
411,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_preprocess_age,,,,,,7.072182286028245e-06,0.024110747101868123,1.0620608760451722e-06,7.242100831143705e-05
700,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,7.067899183634815e-06,0.9043726988089706,2.2272090031638308e-06,0.0003285943103882824
302,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_income,sett_scale,,,,,,,7.066826486331545e-06,0.5863094381732847,2.4399030883438877e-06,0.0001910981185642034
597,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,7.014736458117755e-06,0.006063244376186697,1.5388391429089389e-06,7.260714930957572e-05
770,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_scale,,,,,6.975470420369032e-06,0.5947359186732483,1.667700357671613e-06,0.0002223047498217514
567,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,,,,,,6.97321654756787e-06,0.585715859003157,1.6805302447829323e-06,0.00018175692369234734
810,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,6.956247135286272e-06,0.08404827584528314,1.133391263007567e-06,0.00011535538715822237
439,sett_cutoff,sett_encode_categorical,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,6.953192561578609e-06,0.16397779225939552,2.1301194875111503e-06,0.00016065303314148662
389,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_scale,,,,,,6.927330927854368e-06,0.025770922635715916,1.2578847987924533e-06,9.35994902948369e-05
101,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_income,,,,,,,,6.8972429703824e-06,0.0013412594029629608,1.833840194054697e-06,3.26582130600765e-05
633,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,6.893165186492192e-06,0.7432401923240781,1.8248087381751745e-06,0.00023426645630236567
502,sett_cutoff,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,6.799964962261814e-06,0.6253912679996538,2.1242346296035623e-06,0.00024633997511749943
602,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,,,,,,6.740626345514834e-06,0.5909919067774605,1.50362178342255e-06,0.0001913040920817843
728,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,,,,,6.72375215332927e-06,0.6304557966777532,1.2007880887220776e-06,0.00025461825887148514
665,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_income,sett_scale,,,,,6.697800218423776e-06,0.039053405451986156,1.3030689438282607e-06,8.639000837503822e-05
825,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,6.674342564341277e-06,0.5946900011436318,1.8108735371107459e-06,0.0002194186225830417
427,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,,,6.628665649121887e-06,0.901870268604945,1.4732594669590127e-06,0.00032431748478641616
954,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,6.6155704233645975e-06,0.75057618705495,1.161707038095086e-06,0.0002284224477090186
354,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,,,,,,,6.58850538748643e-06,0.5853243778307627,1.4631132677524543e-06,0.00016782280656089764
781,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,6.578987838434049e-06,0.0833830956475251,1.4058652044859228e-06,0.00012215959205883243
939,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_scale,sett_stratify_split,,,,6.562252905679013e-06,0.7505821398964614,1.326249889928745e-06,0.0002702896479468552
640,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_scale,,,,,6.538311272579829e-06,0.6281160507459032,1.2686914475555467e-06,0.00026394608130833554
788,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_scale,sett_stratify_split,,,,,6.487318611114433e-06,0.7519851794000597,1.1533277068026829e-06,0.0002560201047368485
472,sett_cutoff,sett_exclude_features,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,6.43692860876269e-06,0.027788308793252885,1.6163843485124582e-06,0.00010279254926418498
492,sett_cutoff,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,6.42352174655191e-06,0.027198089022085953,1.3592149788159974e-06,9.32231481984703e-05
199,sett_cutoff,sett_encode_categorical,sett_preprocess_age,sett_stratify_split,,,,,,,6.362240769657476e-06,0.16255757344477145,1.3871675502360406e-06,0.00016174040577579389
382,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,,6.359541513175114e-06,0.08119396665675468,1.749575616682201e-06,0.00010495469002388745
291,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_age,sett_stratify_split,,,,,,,6.349794648211769e-06,0.07843567610513814,1.149102560117478e-06,0.00012168006652230443
141,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,,,,,,,,6.32771592743574e-06,0.583791261734006,1.5102473827090419e-06,0.0001773710580315688
553,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_scale,,,,,,6.293757876943691e-06,0.5893128478619334,1.9359659247059586e-06,0.0001988146192330725
733,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,6.232195210158782e-06,0.629026502978262,1.5262305554401965e-06,0.0002670797731564899
948,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,6.2177960079677695e-06,0.7532136979693749,1.1852430046656885e-06,0.00023042004162903787
467,sett_cutoff,sett_exclude_features,sett_model,sett_preprocess_age,sett_scale,,,,,,6.215770561339963e-06,0.028189885427925207,1.1893635230774691e-06,9.56447394042028e-05
795,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,6.204498614617386e-06,0.0864129880088157,1.3132551326895082e-06,0.00011072997389747424
868,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,,,,6.178206382304437e-06,0.6314275811555834,1.4262540689228685e-06,0.0002511795064232259
870,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,,6.169004600261509e-06,0.6498426855490559,1.0310631494250596e-06,0.00023458443036788058
451,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_scale,,,,,,6.152953600266622e-06,0.025816432885262156,1.0097751625647774e-06,9.243946821925022e-05
712,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_scale,,,,,6.076993940915444e-06,0.6282389201174496,1.010469781308756e-06,0.0002593905868445293
552,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,,,6.043413212431232e-06,0.7403588488102266,1.1985875094388556e-06,0.0002605708496043723
518,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_scale,,,,,,6.018406906813114e-06,0.008130051566171956,1.3001261013290528e-06,6.674276019483633e-05
952,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,5.98291137532547e-06,0.5998047547659946,1.649203282822111e-06,0.00017560995766587487
663,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_age,sett_scale,,,,,5.935182471993697e-06,0.02874082093125082,1.366124701160838e-06,9.285447640747013e-05
86,sett_cutoff,sett_preprocess_age,sett_scale,,,,,,,,5.93352826361558e-06,0.02159911369039447,1.2225937857388564e-06,7.495870370721968e-05
647,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_scale,,,,,5.9258452627585885e-06,0.02605957619761521,1.2607392665435588e-06,9.27825386606157e-05
786,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,,,5.914106767274346e-06,0.600373373981629,1.474096980312615e-06,0.00019173405916115055
276,sett_encode_categorical,sett_exclude_features,sett_preprocess_age,sett_stratify_split,,,,,,,5.8425636038309105e-06,0.07949962587729614,2.0990708880072627e-06,0.00011921737522254793
668,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,5.839881811725569e-06,0.028283575170450895,1.6096190715880395e-06,0.00010185241807557312
946,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,5.7734995251379695e-06,0.6015387934872534,1.0954112196257893e-06,0.0001903244075051539
287,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_scale,,,,,,,5.700751767581212e-06,0.0038091259767673567,1.4806811639810164e-06,3.246464735931468e-05
888,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,5.677480815451591e-06,0.6305266663895887,1.1987580171570572e-06,0.00025076138870205856
366,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,,5.665147272633249e-06,0.003678992224659471,1.6471639436625278e-06,6.049550703090672e-05
852,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_scale,,,,5.660111964759144e-06,0.6286859994759015,1.2573215897754734e-06,0.0002591520572120824
793,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,5.651177998945526e-06,0.012140903768828839,1.1193516516640864e-06,6.915570044483752e-05
578,sett_encode_categorical,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,5.608094317341661e-06,0.08161630247372664,1.355280713238564e-06,0.00010904806925969703
890,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_scale,sett_stratify_split,,,,5.596149878716339e-06,0.9107964410116784,1.1290014439264958e-06,0.000324667913876074
690,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,5.5782555060336795e-06,0.16660529921504172,1.239347204270498e-06,0.0001624000139336543
426,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_age,sett_scale,,,,,,5.5177488024492946e-06,0.6182619758536142,1.1274220503438487e-06,0.00024419032404456346
688,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,5.495486651216078e-06,0.027726420325271874,1.1275545654035069e-06,9.37879887621838e-05
255,sett_cutoff,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,,5.486491689999433e-06,0.02573935278596466,1.8231207743772508e-06,8.960648629912018e-05
532,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,,,5.474103924315773e-06,0.7401471635997317,2.183690756742754e-06,0.00024261853505682087
325,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_scale,,,,,,,5.4249107037998785e-06,0.003794398105463944,6.983760277711063e-07,4.038697787823808e-05
815,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,5.414167422926493e-06,0.7440338715699636,1.2985036620201031e-06,0.00024141738776978588
779,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,5.406119132493886e-06,0.006347570754167911,1.0385955207181397e-06,7.22734380712639e-05
180,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_scale,,,,,,,5.396743583481347e-06,0.023392464182351216,1.155340523982744e-06,9.210915422202376e-05
937,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,5.35777133443109e-06,0.5952265453506147,1.1565518421567994e-06,0.00021841761165383201
483,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_scale,,,,,,5.347081567430284e-06,0.628912453394838,1.3673684091367714e-06,0.00025965676496056753
